order_id,date,store_id,product_id,qty,amount,payment
ORD117635,2026-08-28,S05,P06,3,135.00,微信
ORD101914,2026-05-13,S04,P15,1,6.00,银行卡
ORD111230,2026-07-15,S05,P20,1,22.00,现金
ORD110401,2026-07-10,S03,P14,1,10.00,微信
ORD117973,2026/8/30,S04,P05,2,68.00,支付宝
ORD110907,2026-07-13,S03,P08,2,50.00,会员储值
ORD102681,2026-05-18,S03,P09,1,18.00,支付宝
ORD109362,2026-07-03,S03,P12,1,8.00,现金
ORD104243,2026-05-29,S04,P19,2,30.00,微信
ORD113716,2026-08-01,S05,P02,1,30.00,会员储值
ORD108936,2026-06-30,S02,P06,3,126.00,会员储值
ORD105223,2026-06-05,S02,P04,2,76.00,微信
ORD109741,2026-07-05,S04,P13,3,60.00,微信
ORD111614,2026-07-18,S03,P10,1,24.00,现金
ORD106560,2026-06-14,S03,P10,1,24.00,支付宝
ORD104608,2026-05-31,S04,P14,1,10.00,支付宝
ORD104124,2026-05-28,S05,P06,1,42.00,银行卡
ORD109516,2026-07-04,S03,P16,1,5.00,微信
ORD115024,2026-08-10,S02,P20,3,66.00,微信
ORD115334,2026-08-12,S04,P21,1,16.00,银行卡
ORD105860,2026-06-10,S02,P06,1,-42.00,会员储值
ORD116712,2026-08-22,S03,P09,1,18.00,支付宝
ORD101110,2026-05-08,S03,P07,1,22.00,微信
ORD105208,2026-06-05,S02,P05,2,68.00,微信
ORD103851,2026-05-26,S04,P11,2,52.00,支付宝
ORD100863,2026-05-06,S04,P18,1,18.00,银行卡
ORD116188,2026-08-18,S03,P01,3,96.00,会员储值
ORD103884,2026-05-27,S01,P01,2,64.00,会员储值
ORD117159,2026-08-25,S02,P04,1,38.00,微信
ORD102740,2026-05-19,S01,P15,1,6.00,会员储值
ORD100398,2026-05-03,S02,P06,2,84.00,现金
ORD104135,2026-05-28,S05,P20,3,66.00,会员储值
ORD101144,2026-05-08,S05,P05,2,68.00,银行卡
ORD104137,2026-05-28,S05,P13,2,40.00,现金
ORD111063,2026-07-14,S04,P10,1,24.00,现金
ORD114189,2026-08-04,S05,P19,1,15.00,会员储值
ORD113352,2026-07-30,S04,P15,3,18.00,现金
ORD114812,2026-08-09,S01,P14,1,10.00,会员储值
ORD105702,2026-06-07,S05,P02,2,60.00,银行卡
ORD104236,2026-05-29,S04,P11,2,52.00,银行卡
ORD101533,2026-05-10,S05,P06,1,42.00,支付宝
ORD100606,2026-05-04,S04,P10,3,-72.00,微信
ORD117157,2026-08-25,S02,P09,2,36.00,银行卡
ORD107119,2026-06-18,S03,P08,1,25.00,会员储值
ORD101759,2026-05-12,S03,P08,1,25.00,支付宝
ORD100749,2026-05-05,S04,P16,3,15.00,现金
ORD116993,2026-08-23,S05,P03,1,26.00,支付宝
ORD117785,2026-08-29,S04,P20,2,44.00,银行卡
ORD110957,2026-07-13,S05,P04,2,76.00,微信
ORD112553,2026-07-25,S02,P14,1,10.00,支付宝
ORD106186,2026-06-12,S03,P08,2,50.00,微信
ORD111651,2026-07-18,S04,P08,1,25.00,银行卡
ORD104792,2026-06-02,S01,P01,2,64.00,会员储值
ORD107915,2026-06-23,S03,P13,2,40.00,微信
ORD114034,2026-08-03,S04,P12,1,8.00,银行卡
ORD102712,2026-05-18,S05,P13,1,20.00,会员储值
ORD109084,2026-07-01,S03,P02,2,60.00,微信
ORD103144,2026-05-22,S02,P04,1,38.00,现金
ORD116615,2026-08-22,S01,P04,1,38.00,现金
ORD111086,2026-07-14,S05,P14,1,10.00,会员储值
ORD117469,2026-08-27,S04,P10,1,24.00,会员储值
ORD117794,2026/8/29,S04,P10,2,48.00,现金
ORD108272,2026-06-26,S02,P01,2,64.00,现金
ORD104082,2026-05-28,S03,P10,1,24.00,银行卡
ORD108970,2026-06-30,S03,P08,2,50.00,银行卡
ORD113430,2026-07-31,S01,P18,1,18.00,银行卡
ORD116409,2026-08-20,S03,P08,2,50.00,会员储值
ORD106576,2026-06-14,S04,P07,1,22.00,现金
ORD110761,2026-07-12,S04,P16,1,5.00,银行卡
ORD107078,2026-06-18,S02,P06,3,87.00,现金
ORD106258,2026-06-12,S05,P20,1,22.00,现金
ORD105402,2026-06-06,S03,P07,2,44.00,银行卡
ORD106689,2026-06-15,S02,P04,1,38.00,会员储值
ORD112489,2026-07-25,S01,P10,1,24.00,银行卡
ORD113940,2026-08-03,S01,P02,1,30.00,现金
ORD115618,2026-08-17,S04,P10,1,-24.00,支付宝
ORD113648,2026-08-01,S03,P07,1,22.00,微信
ORD106528,2026-06-14,S02,P03,1,26.00,会员储值
ORD114541,2026-08-07,S04,P17,2,24.00,现金
ORD111516,2026-07-18,S01,P15,1,6.00,微信
ORD108955,2026-06-30,S03,P18,1,18.00,支付宝
ORD114632,2026-08-08,S02,P04,1,38.00,微信
ORD105453,2026-06-06,S04,P11,2,52.00,微信
ORD102066,2026-05-14,S05,P18,2,36.00,微信
ORD111241,2026-07-16,S01,P05,2,68.00,微信
ORD104738,2026-06-01,S04,P14,3,30.00,现金
ORD115642,2026-08-14,S05,P18,1,18.00,现金
ORD115907,2026-08-16,S02,P05,3,102.00,银行卡
ORD109493,2026-07-04,S02,P06,2,90.00,现金
ORD117452,2026-08-27,S03,P21,1,16.00,银行卡
ORD102759,2026-05-19,S01,P14,2,20.00,支付宝
ORD110865,2026-07-13,S01,P01,1,32.00,支付宝
ORD109908,2026-07-06,S04,P10,3,72.00,银行卡
ORD113891,2026-08-02,S04,P09,2,36.00,银行卡
ORD100003,2026-05-01,S01,P02,2,60.00,微信
ORD100596,2026-05-04,S03,P01,2,64.00,支付宝
ORD116500,2026-08-21,S01,P16,3,15.00,支付宝
ORD110649,2026-07-12,S01,P02,1,30.00,微信
ORD103090,2026-05-21,S05,P10,2,48.00,现金
ORD108263,2026-06-26,S02,P08,1,25.00,会员储值
ORD103953,2026-05-27,S03,P09,1,18.00,银行卡
ORD107497,2026-06-20,S05,P08,1,25.00,微信
ORD115249,2026-08-11,S05,P03,2,52.00,会员储值
ORD108849,2026-06-29,S04,P10,3,72.00,支付宝
ORD108236,2026-06-26,S01,P01,1,32.00,银行卡
ORD114662,2026-08-08,S02,P05,1,34.00,微信
ORD116931,2026-08-23,S04,P03,1,26.00,微信
ORD106377,2026-06-13,S03,P02,2,60.00,会员储值
ORD115155,2026-08-11,S02,P13,3,60.00,现金
ORD103551,2026-05-24,S04,P08,1,25.00,银行卡
ORD113491,2026-07-31,S04,P15,1,6.00,微信
ORD105739,2026-06-08,S01,P02,1,30.00,现金
ORD111940,2026-07-20,S02,P04,1,38.00,银行卡
ORD104878,2026-06-02,S04,P11,1,26.00,现金
ORD108099,2026-06-24,S05,P02,1,30.00,现金
ORD102198,2026-05-15,S05,P20,1,22.00,会员储值
ORD107274,2026-06-19,S03,P09,2,36.00,银行卡
ORD104158,2026-05-29,S01,P08,2,50.00,微信
ORD100602,2026-05-04,S03,P16,1,5.00,现金
ORD105187,2026-06-05,S01,P01,3,96.00,会员储值
ORD101041,2026-05-08,S01,P01,2,64.00,微信
ORD110843,2026-07-12,S05,P01,1,32.00,现金
ORD109832,2026-07-06,S01,P13,1,20.00,银行卡
ORD113602,2026-08-01,S02,P13,1,20.00,微信
ORD104013,2026-05-27,S05,P13,1,20.00,支付宝
ORD113235,2026-07-29,S04,P15,1,6.00,会员储值
ORD110526,2026-07-11,S02,P06,3,135.00,银行卡
ORD103130,2026-05-22,S01,P17,1,12.00,会员储值
ORD105897,2026-06-09,S05,P04,1,38.00,银行卡
ORD101535,2026-05-10,S05,P13,1,20.00,支付宝
ORD116470,2026-08-20,S05,P03,1,26.00,会员储值
ORD117552,2026-08-28,S02,P06,1,45.00,会员储值
ORD102012,2026-05-14,S03,P16,2,10.00,银行卡
ORD104322,2026-05-30,S02,P06,1,42.00,银行卡
ORD102946,2026-05-20,S04,P18,1,18.00,银行卡
ORD111823,2026-07-19,S04,P10,1,24.00,会员储值
ORD101563,2026-05-11,S01,P20,2,44.00,会员储值
ORD117108,2026-08-24,S05,P10,1,24.00,支付宝
ORD109753,2026-07-05,S04,P11,2,52.00,支付宝
ORD109092,2026-07-01,S03,P07,1,22.00,微信
ORD102096,2026-05-15,S01,P08,1,25.00,银行卡
ORD100567,2026-05-04,S02,P17,2,24.00,会员储值
ORD109327,2026-07-03,S02,P11,1,26.00,银行卡
ORD104370,2026-05-30,S03,P07,1,22.00,现金
ORD111667,2026-07-18,S05,P20,1,22.00,支付宝
ORD113553,2026-08-01,S01,P02,3,90.00,现金
ORD103450,2026-05-24,S01,P17,1,12.00,银行卡
ORD105050,2026-06-04,S01,P02,1,30.00,支付宝
ORD100597,2026-05-04,S03,P13,1,20.00,微信
ORD117999,2026-08-31,S05,P03,1,-26.00,微信
ORD107567,2026-06-21,S01,P02,3,90.00,会员储值
ORD103512,2026-05-24,S03,P05,1,,会员储值
ORD112963,2026-07-27,S04,P10,1,24.00,支付宝
ORD111678,2026-07-18,S05,P04,1,38.00,微信
ORD109368,2026-07-03,S04,P01,1,32.00,银行卡
ORD102392,2026-05-16,S05,P16,2,10.00,会员储值
ORD111083,2026-07-14,S04,P12,1,8.00,银行卡
ORD104827,2026-06-02,S02,P05,1,34.00,微信
ORD110909,2026-07-13,S03,P06,1,45.00,微信
ORD108249,2026-06-26,S01,P12,1,8.00,支付宝
ORD105296,2026-06-05,S05,P13,2,40.00,银行卡
ORD108842,2026-06-29,S04,P03,1,26.00,现金
ORD101689,2026-05-12,S01,P20,1,22.00,微信
ORD116444,2026-08-20,S04,P18,2,36.00,微信
ORD100151,2026-05-02,S01,P13,1,20.00,微信
ORD117721,2026-08-29,S02,P06,1,45.00,支付宝
ORD102130,2026-05-15,S02,P04,2,76.00,微信
ORD117358,2026-08-26,S04,P14,1,10.00,微信
ORD105160,2026-06-04,S05,P14,1,10.00,微信
ORD114659,2026-08-08,S02,P05,2,68.00,银行卡
ORD107892,2026-06-23,S02,P06,1,42.00,支付宝
ORD106786,2026-06-16,S01,P01,3,96.00,银行卡
ORD107087,2026-06-18,S02,P06,2,58.00,现金
ORD117787,2026-08-29,S04,P10,1,24.00,支付宝
ORD115564,2026-08-14,S02,P05,2,68.00,现金
ORD106851,2026-06-16,S04,P11,1,26.00,银行卡
ORD101872,2026-05-13,S03,P11,2,52.00,会员储值
ORD113141,2026-07-29,S01,P08,2,50.00,现金
ORD118065,2026-08-31,S02,P04,1,38.00,现金
ORD101885,2026-05-13,S03,P09,1,18.00,微信
ORD106059,2026-06-11,S02,P06,2,84.00,微信
ORD111563,2026-07-18,S02,P04,1,38.00,微信
ORD105937,2026-06-10,S01,P01,1,32.00,微信
ORD111800,2026-07-19,S03,P16,1,5.00,银行卡
ORD116425,2026-08-20,S03,P15,1,6.00,支付宝
ORD118044,2026-08-31,S01,P02,1,30.00,银行卡
ORD100702,2026-05-05,S02,P04,3,114.00,会员储值
ORD104487,2026-05-31,S01,P01,1,32.00,会员储值
ORD112238,2026-07-22,S03,P08,2,50.00,银行卡
ORD116999,2026-08-24,S01,P14,2,20.00,银行卡
ORD105087,2026-06-04,S02,P06,1,42.00,会员储值
ORD105001,2026-06-03,S04,P15,1,6.00,会员储值
ORD111669,2026-07-18,S05,P01,3,96.00,会员储值
ORD105968,2026-06-10,S02,P01,1,32.00,现金
ORD102769,2026-05-19,S02,P06,2,84.00,支付宝
ORD103487,2026-05-24,S02,P17,1,12.00,支付宝
ORD100601,2026-05-04,S03,P08,2,50.00,现金
ORD106083,2026-06-11,S04,P03,1,26.00,支付宝
ORD100354,2026-05-03,S01,P09,1,18.00,银行卡
ORD116962,2026-08-23,S05,P19,1,15.00,支付宝
ORD111096,2026-07-14,S05,P19,1,15.00,支付宝
ORD108450,2026-06-27,S03,P04,2,76.00,支付宝
ORD116051,2026-08-17,S01,P21,2,32.00,会员储值
ORD115761,2026-08-15,S03,P21,2,32.00,会员储值
ORD114374,2026-08-06,S02,P04,1,38.00,银行卡
ORD104613,2026-05-31,S04,P11,1,26.00,银行卡
ORD106298,2026-06-13,S01,P03,2,52.00,微信
ORD114577,2026-08-07,S05,P08,1,25.00,现金
ORD106737,2026-06-15,S04,P03,2,52.00,微信
ORD109510,2026-07-04,S03,P13,2,40.00,现金
ORD101593,2026-05-11,S02,P05,2,68.00,现金
ORD101444,2026-05-10,S03,P09,1,18.00,银行卡
ORD113163,2026-07-29,S01,P01,1,32.00,会员储值
ORD104008,2026-05-27,S05,P07,1,22.00,支付宝
ORD117608,2026-08-28,S04,P18,1,18.00,微信
ORD111661,2026-07-18,S05,P13,1,20.00,银行卡
ORD114580,2026-08-07,S05,P07,1,22.00,支付宝
ORD108061,2026-06-24,S04,P10,1,24.00,会员储值
ORD113420,2026-07-31,S01,P05,1,34.00,会员储值
ORD114622,2026-08-08,S01,P13,1,20.00,现金
ORD115789,2026-08-15,S04,P09,1,18.00,现金
ORD107437,2026-06-20,S03,P09,3,54.00,现金
ORD109344,2026-07-03,S03,P01,2,64.00,会员储值
ORD106496,2026-06-14,S02,P04,1,38.00,现金
ORD110338,2026/7/10,S01,P01,1,,现金
ORD111137,2026-07-15,S02,P04,3,114.00,支付宝
ORD109818,2026-07-06,S01,P01,1,32.00,支付宝
ORD114312,2026-08-05,S04,P14,1,10.00,支付宝
ORD115099,2026-08-10,S04,P07,3,66.00,现金
ORD100677,2026-05-05,S01,P15,2,12.00,银行卡
ORD108490,2026-06-27,S04,P11,2,52.00,银行卡
ORD114704,2026-08-08,S03,P17,3,36.00,现金
ORD112417,2026-07-23,S05,P10,2,48.00,微信
ORD102420,2026-05-17,S01,P18,2,36.00,微信
ORD104273,2026-05-29,S05,P20,2,44.00,支付宝
ORD115534,2026-08-14,S01,P01,3,96.00,微信
ORD104904,2026-06-02,S05,P04,2,76.00,会员储值
ORD111890,2026-07-19,S05,P13,1,20.00,银行卡
ORD117695,2026-08-29,S02,P03,2,52.00,微信
ORD102963,2026-05-20,S05,P09,1,18.00,银行卡
ORD109431,2026-07-04,S01,P17,2,24.00,支付宝
ORD104416,2026-05-30,S04,P11,2,52.00,微信
ORD103176,2026-05-22,S03,P13,2,40.00,微信
ORD109578,2026-07-04,S05,P04,2,76.00,银行卡
ORD117333,2026-08-26,S03,P16,3,15.00,银行卡
ORD107854,2026-06-23,S01,P12,1,8.00,支付宝
ORD115079,2026-08-10,S04,P21,1,16.00,支付宝
ORD115610,2026-08-14,S04,P21,1,16.00,会员储值
ORD110163,2026-07-08,S04,P15,2,12.00,支付宝
ORD102512,2026-05-17,S03,P02,2,60.00,银行卡
ORD109238,2026-07-02,S04,P11,2,52.00,支付宝
ORD106699,2026-06-15,S03,P09,2,36.00,现金
ORD116820,2026-08-23,S01,P02,0,30.00,会员储值
ORD109781,2026-07-05,S05,P14,3,30.00,会员储值
ORD116721,2026-08-22,S03,P08,1,25.00,会员储值
ORD103589,2026-05-24,S05,P04,3,114.00,会员储值
ORD105793,2026-06-08,S05,P08,1,25.00,支付宝
ORD114227,2026-08-05,S01,P15,2,12.00,会员储值
ORD104675,2026-06-01,S01,P04,1,38.00,银行卡
ORD103107,2026-05-21,S05,P13,2,40.00,支付宝
ORD105817,2026-06-08,S05,P07,2,44.00,银行卡
ORD113884,2026-08-02,S04,P11,1,26.00,现金
ORD114790,2026-08-08,S05,P03,1,26.00,银行卡
ORD110479,2026-07-11,S01,P18,1,18.00,微信
ORD104446,2026-05-30,S05,P02,2,60.00,现金
ORD103841,2026-05-26,S04,P08,2,50.00,现金
ORD109928,2026-07-06,S05,P19,2,30.00,银行卡
ORD101002,2026-05-07,S04,P01,1,32.00,会员储值
ORD111838,2026-07-19,S04,P18,2,36.00,微信
ORD113335,2026-07-30,S03,P07,1,22.00,微信
ORD111729,2026-07-19,S01,P01,1,32.00,微信
ORD116276,2026-08-19,S01,P11,2,52.00,会员储值
ORD107857,2026-06-23,S01,P08,1,25.00,微信
ORD115943,2026-08-16,S03,P08,2,50.00,银行卡
ORD103713,2026-05-25,S04,P01,1,32.00,现金
ORD110911,2026-07-13,S03,P09,2,36.00,支付宝
ORD116913,2026-08-23,S03,P21,2,32.00,会员储值
ORD109109,2026-07-01,S04,P12,1,8.00,银行卡
ORD107617,2026-06-21,S03,P01,3,96.00,现金
ORD108639,2026-06-28,S02,P02,1,30.00,现金
ORD101547,2026-05-10,S05,P03,1,26.00,现金
ORD109844,2026-07-06,S02,P17,1,12.00,支付宝
ORD116695,2026-08-22,S03,P18,1,18.00,银行卡
ORD105984,2026-06-10,S04,P14,1,10.00,微信
ORD111483,2026-07-17,S05,P06,1,45.00,银行卡
ORD105701,2026-06-07,S05,P11,1,26.00,现金
ORD111692,2026-07-18,S05,P20,1,22.00,微信
ORD112670,2026-07-25,S05,P20,2,44.00,支付宝
ORD116240,2026-08-18,S05,P03,1,26.00,银行卡
ORD111793,2026-07-19,S03,P03,2,52.00,微信
ORD115957,2026-08-16,S03,P08,1,25.00,会员储值
ORD102106,2026-05-15,S01,P17,1,12.00,银行卡
ORD106107,2026-06-11,S05,P03,1,26.00,会员储值
ORD102719,2026-05-18,s05,P20,2,44.00,现金
ORD111248,2026-07-16,S01,P01,3,96.00,会员储值
ORD104258,2026-05-29,S05,P03,1,26.00,银行卡
ORD113518,2026-07-31,S05,P15,1,6.00,现金
ORD108705,2026-06-28,S04,P19,2,30.00,微信
ORD111290,2026-07-16,S02,P04,1,38.00,现金
ORD105501,2026-06-06,S05,P03,2,52.00,会员储值
ORD110627,2026-07-11,S05,P12,1,8.00,现金
ORD101569,2026-05-11,S01,P01,1,32.00,现金
ORD109289,2026-07-03,S01,P01,1,32.00,支付宝
ORD107368,2026-06-20,S02,P05,1,34.00,现金
ORD111498,2026-07-17,S05,P20,1,22.00,会员储值
ORD108167,2026-06-25,S03,P08,3,75.00,现金
ORD115343,2026-08-12,S04,P10,1,24.00,支付宝
ORD102617,2026-05-18,S01,P09,3,54.00,会员储值
ORD100038,2026-05-01,S02,P06,2,84.00,银行卡
ORD109419,2026-07-03,S05,P09,1,18.00,银行卡
ORD104455,2026-05-30,S05,P13,1,20.00,微信
ORD116019,2026-08-16,S05,P05,1,34.00,会员储值
ORD109923,2026-07-06,S05,P07,1,22.00,银行卡
ORD109800,2026-07-05,S05,P08,1,25.00,银行卡
ORD117688,2026-08-29,S02,P14,2,20.00,微信
ORD114820,2026-08-09,S01,P07,1,22.00,会员储值
ORD112857,2026-07-26,S05,P09,1,18.00,现金
ORD117985,2026-08-30,S04,P03,2,52.00,支付宝
ORD103746,2026-05-25,S05,P20,1,22.00,微信
ORD103053,2026-05-21,s03,P07,2,44.00,会员储值
ORD109690,2026-07-05,S02,P15,1,6.00,支付宝
ORD114907,2026-08-09,S03,P08,2,50.00,会员储值
ORD103767,2026-05-26,S01,P13,2,40.00,银行卡
ORD106020,2026-06-10,S05,P09,1,18.00,微信
ORD108244,2026-06-26,S01,P01,1,32.00,支付宝
ORD105311,2026-06-05,S05,P07,1,22.00,现金
ORD117329,2026-08-26,S03,P09,2,36.00,银行卡
ORD116239,2026-08-18,S05,P01,1,,银行卡
ORD106080,2026-06-11,S04,P03,2,52.00,支付宝
ORD111921,2026-07-20,S01,P16,2,10.00,会员储值
ORD100971,2026-05-07,S03,P03,1,26.00,微信
ORD110634,2026-07-11,S05,P20,1,22.00,支付宝
ORD106785,2026-06-16,S01,P12,1,8.00,现金
ORD114940,2026-08-09,S04,P10,2,48.00,会员储值
ORD103408,2026-05-23,S05,P06,2,84.00,支付宝
ORD102154,2026-05-15,S03,P07,1,22.00,银行卡
ORD112472,2026-07-24,S04,P11,1,26.00,银行卡
ORD100049,2026-05-01,S02,P12,2,16.00,银行卡
ORD103755,2026-05-26,S01,P16,1,5.00,现金
ORD106179,2026-06-12,S02,P04,2,76.00,现金
ORD114270,2026-08-05,S03,P08,1,25.00,会员储值
ORD115597,2026-08-14,S04,P13,1,20.00,银行卡
ORD111875,2026-07-19,S05,P20,1,22.00,微信
ORD107269,2026-06-19,S03,P01,1,32.00,银行卡
ORD104121,2026-05-28,S05,P19,1,15.00,银行卡
ORD100667,2026-05-05,S01,P12,2,16.00,会员储值
ORD101456,2026-05-10,S03,P08,3,75.00,支付宝
ORD104189,2026-05-29,S02,P05,3,102.00,支付宝
ORD113050,2026-07-28,S02,P04,2,76.00,现金
ORD105738,2026-06-08,S01,P12,1,8.00,支付宝
ORD106102,2026-06-11,S05,P14,2,20.00,支付宝
ORD106719,2026-06-15,S04,P03,2,52.00,支付宝
ORD111799,2026-07-19,S03,P01,1,32.00,现金
ORD116780,2026-08-22,S05,P08,1,25.00,支付宝
ORD107249,2026-06-19,S02,P18,1,18.00,会员储值
ORD104399,2026-05-30,S04,P16,2,10.00,微信
ORD104953,2026-06-03,S02,P11,2,52.00,现金
ORD101991,2026-05-14,S02,P06,1,42.00,银行卡
ORD116126,2026-08-17,S05,P15,1,6.00,微信
ORD106337,2026-06-13,S02,P06,1,42.00,会员储值
ORD104564,2026-05-31,S03,P14,1,10.00,会员储值
ORD115816,2026-08-15,S05,P05,1,34.00,现金
ORD104227,2026-05-29,S04,P10,2,48.00,银行卡
ORD110251,2026-07-09,S03,P09,1,18.00,微信
ORD104886,2026-06-02,S05,P01,1,32.00,支付宝
ORD100640,2026-05-04,S05,P02,2,60.00,支付宝
ORD106479,2026-06-14,S01,P16,1,5.00,现金
ORD111057,2026-07-14,S03,P13,3,60.00,微信
ORD104061,2026-05-28,S02,P14,2,20.00,银行卡
ORD114950,2026-08-09,S04,P15,1,6.00,银行卡
ORD117354,2026-08-26,S04,P18,2,36.00,微信
ORD109722,2026-07-05,S03,P08,1,25.00,会员储值
ORD115329,2026-08-12,S03,P07,1,22.00,现金
ORD101521,2026-05-10,S05,P03,2,52.00,会员储值
ORD111251,2026-07-16,S01,P18,1,18.00,银行卡
ORD117739,2026-08-29,S03,P07,1,22.00,会员储值
ORD115030,2026-08-10,S02,P17,1,12.00,支付宝
ORD113980,2026-08-03,S02,P06,2,90.00,支付宝
ORD115684,2026-08-15,S02,P06,1,45.00,现金
ORD117123,2026-08-24,S05,P12,2,16.00,支付宝
ORD112475,2026-07-24,S05,P19,1,15.00,现金
ORD101221,2026-05-09,S02,P06,1,42.00,微信
ORD112605,2026-07-25,S04,P09,1,18.00,支付宝
ORD109453,2026-07-04,S01,P10,1,24.00,银行卡
ORD110430,2026-07-10,S04,P13,2,40.00,银行卡
ORD116395,2026-08-20,S02,P21,1,16.00,微信
ORD101302,2026-05-09,S04,P15,2,12.00,微信
ORD116249,2026-08-18,S05,P08,2,50.00,会员储值
ORD100682,2026-05-05,S02,P05,1,34.00,会员储值
ORD102675,2026-05-18,S03,P02,3,90.00,会员储值
ORD116622,22-08-2026,S01,P02,2,60.00,微信
ORD101187,2026-05-09,S01,P16,1,5.00,现金
ORD115483,2026-08-13,S04,P21,1,16.00,微信
ORD107318,2026-06-19,S05,P14,1,10.00,支付宝
ORD105337,2026-06-06,S01,P02,3,90.00,现金
ORD103066,2026-05-21,S04,P01,3,96.00,微信
ORD110903,2026-07-13,S03,P09,2,36.00,微信
ORD110999,2026-07-14,S01,P01,1,32.00,现金
ORD110226,2026-07-09,S02,P05,1,34.00,银行卡
ORD118152,2026-08-31,S05,P17,2,24.00,支付宝
ORD113466,2026-07-31,S03,P08,1,25.00,微信
ORD100985,2026-05-07,S04,P10,1,24.00,会员储值
ORD106514,2026-06-14,S02,P12,2,16.00,银行卡
ORD100650,2026-05-04,S05,P09,1,18.00,支付宝
ORD103659,2026-05-25,S02,P03,1,26.00,现金
ORD101491,2026-05-10,S04,P14,1,10.00,微信
ORD115063,2026-08-10,S03,P08,1,25.00,会员储值
ORD102453,2026-05-17,S01,P01,2,64.00,支付宝
ORD107920,2026-06-23,S03,P12,1,8.00,现金
ORD113487,2026-07-31,S04,P20,2,44.00,银行卡
ORD105351,2026-06-06,S01,P15,1,6.00,银行卡
ORD106156,2026-06-12,S02,P19,2,30.00,现金
ORD116938,2026-08-23,S04,P02,1,30.00,微信
ORD108981,2026-06-30,S04,P04,2,76.00,现金
ORD108363,2026-06-27,S01,P18,1,18.00,微信
ORD111827,2026-07-19,S04,P15,1,6.00,银行卡
ORD110308,2026-07-09,S05,P11,2,52.00,现金
ORD105339,2026-06-06,S01,P12,2,16.00,会员储值
ORD116209,2026-08-18,S04,P04,1,38.00,银行卡
ORD114503,2026-08-07,S02,P05,2,68.00,会员储值
ORD102720,2026-05-18,S05,P08,2,50.00,会员储值
ORD106526,2026-06-14,S02,P02,1,30.00,会员储值
ORD110109,2026-07-08,S02,P06,2,90.00,现金
ORD107876,2026-06-23,S01,P13,3,60.00,支付宝
ORD110275,2026-07-09,S03,P07,1,22.00,现金
ORD105542,07-06-2026,S01,P01,1,32.00,会员储值
ORD116411,2026-08-20,S03,P09,1,18.00,银行卡
ORD109080,2026-07-01,S03,P07,1,22.00,银行卡
ORD114257,2026-08-05,S02,P05,3,102.00,银行卡
ORD103211,2026-05-22,S05,P19,1,15.00,现金
ORD110404,2026-07-10,S03,P07,2,44.00,微信
ORD112498,2026-07-25,S01,P01,2,64.00,现金
ORD102380,2026-05-16,S04,P13,3,60.00,会员储值
ORD113359,2026-07-30,S04,P17,1,12.00,支付宝
ORD104430,2026-05-30,S05,P15,1,6.00,会员储值
ORD115755,2026-08-15,S03,P09,1,18.00,会员储值
ORD114533,2026-08-07,S03,P09,2,36.00,会员储值
ORD111033,2026-07-14,S03,P10,1,24.00,支付宝
ORD115742,2026-08-15,S03,P08,3,75.00,会员储值
ORD104145,2026-05-29,S01,P02,1,30.00,银行卡
ORD117377,2026-08-26,S05,P04,1,38.00,现金
ORD100653,2026-05-04,S05,P16,1,5.00,银行卡
ORD117080,2026-08-24,S04,P21,1,16.00,会员储值
ORD107158,2026-06-18,S04,P01,2,64.00,银行卡
ORD112481,2026-07-24,S05,P05,2,68.00,现金
ORD111054,2026-07-14,S03,P03,1,26.00,银行卡
ORD106708,2026-06-15,S03,P13,2,40.00,现金
ORD114393,2026-08-06,S03,P21,1,16.00,会员储值
ORD109948,2026-07-07,S01,P09,1,18.00,会员储值
ORD111960,2026-07-20,S03,P09,1,18.00,银行卡
ORD105977,2026-06-10,S04,P12,1,8.00,银行卡
ORD112097,2026-07-21,S03,P15,2,12.00,微信
ORD111301,2026-07-16,S03,P12,1,8.00,会员储值
ORD107995,2026-06-24,S01,P17,3,36.00,微信
ORD110977,2026-07-13,S05,P07,2,44.00,银行卡
ORD101599,2026-05-11,S02,P04,2,76.00,支付宝
ORD104169,2026-05-29,S01,P12,2,16.00,现金
ORD117594,2026-08-28,S04,P21,1,16.00,支付宝
ORD111783,2026-07-19,S02,P06,2,90.00,会员储值
ORD113623,2026-08-01,S03,P07,1,22.00,会员储值
ORD104159,2026-05-29,S01,P02,1,30.00,微信
ORD109509,2026-07-04,S03,P09,1,18.00,现金
ORD111907,2026-07-20,S01,P12,1,8.00,现金
ORD102141,2026/5/15,S03,P07,1,22.00,微信
ORD109580,2026-07-04,S05,P06,1,45.00,支付宝
ORD113548,2026-08-01,S01,P14,1,10.00,现金
ORD118120,2026-08-31,S04,P10,2,48.00,微信
ORD104434,2026-05-30,S05,P20,1,22.00,微信
ORD108584,2026-06-28,S01,P02,3,90.00,支付宝
ORD100164,2026-05-02,S01,P08,1,25.00,会员储值
ORD114099,2026-08-04,S01,P03,1,-26.00,现金
ORD109924,2026-07-06,S05,P13,1,20.00,现金
ORD106485,2026-06-14,S01,P02,1,30.00,微信
ORD106081,2026-06-11,S04,P12,1,8.00,现金
ORD101605,2026-05-11,S02,P20,1,22.00,现金
ORD111231,2026-07-15,S05,P04,1,38.00,现金
ORD115268,2026-08-12,S01,P02,2,60.00,银行卡
ORD113646,2026-08-01,S03,P21,1,16.00,会员储值
